alpha,bandwidth_cv_folds,bandwidth_cv_path,bandwidth_cv_score,bandwidth_fine_grid_size,bandwidth_grid_size,bandwidth_manifold,bandwidth_scale_x,bandwidth_scale_z,bandwidth_search,bandwidth_selection,bandwidth_theory_mode,bandwidth_x,bandwidth_z,best_intensity_plot_dir,best_intensity_plot_files,best_intensity_plot_metadata,best_intensity_plot_repetition,best_model_path,best_repeat,beta,boundary_correction,correction_type,covariate_sampler,cv_save_runtime_seconds,dnn_architecture,dnn_architecture_rate_exponent,dnn_architecture_tag,dnn_depth,dnn_hidden_layers,dnn_integration_points,dnn_quadrature_mode,dnn_width,epsilon,event_dim,expected_count,fit_runtime_seconds,gaussian_cutoff,hellinger_runtime_seconds,intensity_plot_created_this_run,kernel,kernel_cv_max_events_per_replicate,kernel_cv_max_replicates,manifold_input,manifold_learning,manifold_type,mean_observed_count,mesh_resolution,method,metrics_update_runtime_seconds,metrics_write_runtime_seconds,model_path_tmp,model_save_runtime_seconds,model_saved,model_selection_runtime_seconds,model_suffix,n,output_activation,plot_after_repetitions,plot_runtime_seconds,postprocess_runtime_seconds,repetition,runtime_seconds,save_model_policy,scenario,seed,setting_hash,simulate_runtime_seconds,squared_hellinger,support,support_type,theory_rate_exponent,total_events,use_gaussian_cutoff,validation_quadrature_method,validation_z_chunk_size,z_dim
,,,,,,,,,,,,,,,,,,results/models/best/c8ae1cffb2210a217578683045af9a00/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,8.682534112999974,,0.7813542910000706,False,,,,,,,29.867488931056293,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.020843378000108714,0.012065012999983082,results/models/tmp/c8ae1cffb2210a217578683045af9a00_rep1.pt,0.002996395999844026,False,0.0036891810000270198,.pt,3162,softplus,3,0.0,1.8898573500000566,1,12.112486122000064,best_repeat,compositional,240887427,c8ae1cffb2210a217578683045af9a00,0.7587403679999625,0.023433573870145295,euclidean1d,euclidean,0.5,94441,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_3162/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/c8ae1cffb2210a217578683045af9a00/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,9.380329311999958,,0.8105313240000669,True,,,,,,,30.16698292220114,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.03396426200015412,0.012179458999980852,results/models/tmp/c8ae1cffb2210a217578683045af9a00_rep2.pt,0.003245923000122275,False,0.00499642800014044,.pt,3162,softplus,3,0.6195724789999986,1.9275694069999645,2,13.51407670399999,best_repeat,compositional,240887428,c8ae1cffb2210a217578683045af9a00,0.7760741820000021,0.018925810182984663,euclidean1d,euclidean,0.5,95388,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/8e731f0ec16b46d8417eaba6bab03a27/best_model.pt,2,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,8.915980383000033,,0.05545444499989571,False,,,,,,,29.867488931056293,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.022039225999833434,0.01242757599993638,results/models/tmp/8e731f0ec16b46d8417eaba6bab03a27_rep1.pt,0.0030950290001783287,False,0.004445288999932018,.pt,3162,relu,3,0.0,1.9667844159998822,1,11.71141261999992,best_repeat,compositional,240887427,8e731f0ec16b46d8417eaba6bab03a27,0.7731933760001084,0.023851234680232505,euclidean1d,euclidean,0.5,94441,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/8e731f0ec16b46d8417eaba6bab03a27/best_model.pt,2,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,8.479316621999942,,0.055197382999949696,False,,,,,,,29.824794433902593,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.010812485999849741,0.012343939999936993,results/models/tmp/8e731f0ec16b46d8417eaba6bab03a27_rep0.pt,0.0038460160001250188,False,0.0027802489998975943,.pt,3162,relu,3,0.0,1.90945753300025,0,11.207088111000076,best_repeat,compositional,240887426,8e731f0ec16b46d8417eaba6bab03a27,0.7631165729999339,0.034069415765125365,euclidean1d,euclidean,0.5,94306,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_3162/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/8e731f0ec16b46d8417eaba6bab03a27/best_model.pt,2,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[88, 88, 88, 88]",128,stochastic,88,0.0001,1,30.0,11.161746709999989,,0.055425874999855296,True,,,,,,,30.16698292220114,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.03251707599997644,0.012687177000088923,results/models/tmp/8e731f0ec16b46d8417eaba6bab03a27_rep2.pt,0.0031456860001526366,True,0.005189116999872567,.pt,3162,relu,3,0.7503666000000067,1.9248819990000356,2,14.642711030999862,best_repeat,compositional,240887428,8e731f0ec16b46d8417eaba6bab03a27,0.7502898469999764,0.01606602926937834,euclidean1d,euclidean,0.5,95388,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/8268e0b2cb11c80539320aaec4f23b3a/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[120, 120, 120, 120]",128,stochastic,120,0.0001,1,30.0,18.464134764000164,,0.8267601060001653,False,,,,,,,29.9448,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.024120089000007283,0.014876346999926682,results/models/tmp/8268e0b2cb11c80539320aaec4f23b3a_rep1.pt,0.003355565999981991,False,0.004051651000054335,.pt,10000,softplus,3,0.0,1.9573568829996475,1,23.61982292200014,best_repeat,compositional,3087278369,8268e0b2cb11c80539320aaec4f23b3a,2.3715711690001626,0.020281798215308587,euclidean1d,euclidean,0.5,299448,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/8268e0b2cb11c80539320aaec4f23b3a/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[120, 120, 120, 120]",128,stochastic,120,0.0001,1,30.0,58.5012624200001,,0.8205834540001433,False,,,,,,,30.0721,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.011638365999942835,0.012949792999961574,results/models/tmp/8268e0b2cb11c80539320aaec4f23b3a_rep0.pt,0.0029639500000939734,True,0.0026898839998921176,.pt,10000,softplus,3,0.0,1.8726941919999263,0,63.58616492400006,best_repeat,compositional,3087278368,8268e0b2cb11c80539320aaec4f23b3a,2.3916248579998864,0.004676495319124134,euclidean1d,euclidean,0.5,300721,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_10000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/8268e0b2cb11c80539320aaec4f23b3a/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[120, 120, 120, 120]",128,stochastic,120,0.0001,1,30.0,27.686207786000068,,0.8316431270000066,True,,,,,,,29.9651,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.0369909840001128,0.013938464000148088,results/models/tmp/8268e0b2cb11c80539320aaec4f23b3a_rep2.pt,0.0032372609998674307,False,0.005637767999814969,.pt,10000,softplus,3,0.6182846429996971,1.9394712739999704,2,33.48058907599989,best_repeat,compositional,3087278370,8268e0b2cb11c80539320aaec4f23b3a,2.404982246000145,0.011648219999511794,euclidean1d,euclidean,0.5,299651,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/3ffc714b1c353ad414f842904e015548/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[120, 120, 120, 120]",128,stochastic,120,0.0001,1,30.0,18.854549532999954,,0.051582641000095464,False,,,,,,,29.9448,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.023039912000058393,0.01331639299996823,results/models/tmp/3ffc714b1c353ad414f842904e015548_rep1.pt,0.0032331160000467207,False,0.0044661969996013795,.pt,10000,relu,3,0.0,1.9506439859997045,1,23.287350508000145,best_repeat,compositional,3087278369,3ffc714b1c353ad414f842904e015548,2.430574348000391,0.01865313504207082,euclidean1d,euclidean,0.5,299448,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/3ffc714b1c353ad414f842904e015548/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[120, 120, 120, 120]",128,stochastic,120,0.0001,1,30.0,57.61826733699991,,0.054148901999951704,False,,,,,,,30.0721,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.011932481000030748,0.013076914000066608,results/models/tmp/3ffc714b1c353ad414f842904e015548_rep0.pt,0.0034259870001278614,True,0.0030806610000126966,.pt,10000,relu,3,0.0,1.85880454800008,0,61.929364502,best_repeat,compositional,3087278368,3ffc714b1c353ad414f842904e015548,2.39814371500006,0.005171959618532843,euclidean1d,euclidean,0.5,300721,,,,1
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_1/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_1/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_1/n_10000/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,0,results/models/best/3ffc714b1c353ad414f842904e015548/best_model.pt,0,2.0,,,uniform,0.0,theory,0.5,theory_ref1000_ds3_ws64_stochq,4,"[120, 120, 120, 120]",128,stochastic,120,0.0001,1,30.0,27.602720818000307,,0.053804664999915985,True,,,,,,,29.9651,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.03831012399996325,0.01313325099999929,results/models/tmp/3ffc714b1c353ad414f842904e015548_rep2.pt,0.0030299489999379148,False,0.006114952000189078,.pt,10000,relu,3,0.7441093950001232,1.9356234819997553,2,32.701237783000124,best_repeat,compositional,3087278370,3ffc714b1c353ad414f842904e015548,2.3649794230000225,0.012130982014709087,euclidean1d,euclidean,0.5,299651,,,,1
,,,,,,,,,,,,,,,,,,results/models/best/19346286b95c3cc5ee8f602997bd2c0a/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,2,"[32, 32]",128,stochastic,32,0.0001,1,30.0,4.11255277500004,,0.817664342000171,False,,,,,,,30.09,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.027093642000181717,0.014192731000093772,results/models/tmp/19346286b95c3cc5ee8f602997bd2c0a_rep1.pt,0.0027076629999100987,False,0.004163493999840284,.pt,100,softplus,3,0.0,1.9229400629992597,1,6.896756761999768,best_repeat,compositional,208920102,19346286b95c3cc5ee8f602997bd2c0a,0.04359958200029723,0.48857045799194637,euclidean1d,euclidean,0.3333333333333333,3009,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/19346286b95c3cc5ee8f602997bd2c0a/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,2,"[32, 32]",128,stochastic,32,0.0001,1,30.0,4.613285734000328,,0.8158971610000663,False,,,,,,,30.28,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.012571783000112191,0.013935738999862224,results/models/tmp/19346286b95c3cc5ee8f602997bd2c0a_rep0.pt,0.0025929919997906836,False,0.0026252339998791285,.pt,100,softplus,3,0.0,1.9254227859996718,0,7.396310530999926,best_repeat,compositional,208920101,19346286b95c3cc5ee8f602997bd2c0a,0.041704849999860016,0.6214515416887065,euclidean1d,euclidean,0.3333333333333333,3028,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_100/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_100/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_100/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/19346286b95c3cc5ee8f602997bd2c0a/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,2,"[32, 32]",128,stochastic,32,0.0001,1,30.0,4.777338481999777,,0.7891544750000321,True,,,,,,,31.66,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.040416408000055526,0.015462328000012349,results/models/tmp/19346286b95c3cc5ee8f602997bd2c0a_rep2.pt,0.002820874000008189,True,0.005245611000191275,.pt,100,softplus,3,0.6052991139999904,1.957128209000075,2,8.16918441000007,best_repeat,compositional,208920103,19346286b95c3cc5ee8f602997bd2c0a,0.04026413000019602,0.46699445123776456,euclidean1d,euclidean,0.3333333333333333,3166,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/ea64e089d09ed7041052c9079d690ea1/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,2,"[32, 32]",128,stochastic,32,0.0001,1,30.0,4.126472569000271,,0.045260311999754776,False,,,,,,,30.09,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.025813888999891788,0.013990142000238848,results/models/tmp/ea64e089d09ed7041052c9079d690ea1_rep1.pt,0.0027262749999863445,False,0.003759674000320956,.pt,100,relu,3,0.0,1.9132725240001491,1,6.129492403000313,best_repeat,compositional,208920102,ea64e089d09ed7041052c9079d690ea1,0.044486998000138556,0.48857416804510795,euclidean1d,euclidean,0.3333333333333333,3009,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/ea64e089d09ed7041052c9079d690ea1/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,2,"[32, 32]",128,stochastic,32,0.0001,1,30.0,4.66900374800025,,0.04738594299988108,False,,,,,,,30.28,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.013222323000263714,0.014298707000307331,results/models/tmp/ea64e089d09ed7041052c9079d690ea1_rep0.pt,0.002612263999708375,False,0.002740332000030321,.pt,100,relu,3,0.0,1.9346938719995705,0,6.692817984999692,best_repeat,compositional,208920101,ea64e089d09ed7041052c9079d690ea1,0.041734421999990445,0.6214240629313348,euclidean1d,euclidean,0.3333333333333333,3028,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_100/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_100/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_100/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/ea64e089d09ed7041052c9079d690ea1/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,2,"[32, 32]",128,stochastic,32,0.0001,1,30.0,4.800892904999728,,0.045777743000144255,True,,,,,,,31.66,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.04014014299991686,0.01456897400021262,results/models/tmp/ea64e089d09ed7041052c9079d690ea1_rep2.pt,0.002821229000346648,True,0.0055187520001709345,.pt,100,relu,3,0.7208511429998907,1.9971460200004003,2,7.605760438000289,best_repeat,compositional,208920103,ea64e089d09ed7041052c9079d690ea1,0.0410926270001255,0.4669621885394791,euclidean1d,euclidean,0.3333333333333333,3166,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/8136cf1ae4e2efa47474594fabf0e8fb/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,3.344740596000065,,0.8025503809999464,False,,,,,,,29.705696202531644,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.028690751000340242,0.0155875229997946,results/models/tmp/8136cf1ae4e2efa47474594fabf0e8fb_rep1.pt,0.0036178880000079516,False,0.004002182000022003,.pt,316,softplus,3,0.0,1.8907698049997634,1,6.129389242999878,best_repeat,compositional,1128865786,8136cf1ae4e2efa47474594fabf0e8fb,0.09132846100010283,0.2621827315069719,euclidean1d,euclidean,0.3333333333333333,9387,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/8136cf1ae4e2efa47474594fabf0e8fb/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,4.206606565000129,,0.7962953389996983,False,,,,,,,30.132911392405063,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.013716463000037038,0.014775718999771925,results/models/tmp/8136cf1ae4e2efa47474594fabf0e8fb_rep0.pt,0.002596985999844037,False,0.0030159759999150992,.pt,316,softplus,3,0.0,1.855634765999639,0,6.950903292999556,best_repeat,compositional,1128865785,8136cf1ae4e2efa47474594fabf0e8fb,0.09236662300008902,0.27090717152782134,euclidean1d,euclidean,0.3333333333333333,9522,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_316/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_316/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_316/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/8136cf1ae4e2efa47474594fabf0e8fb/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,3.917976858000202,,0.8159182360000159,True,,,,,,,30.15506329113924,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.04313276200036853,0.015768767000281514,results/models/tmp/8136cf1ae4e2efa47474594fabf0e8fb_rep2.pt,0.0028082839999115095,True,0.005441165999855002,.pt,316,softplus,3,0.6001236329998392,1.9480615279999256,2,7.372447620000003,best_repeat,compositional,1128865787,8136cf1ae4e2efa47474594fabf0e8fb,0.09036736500002007,0.18877087715400495,euclidean1d,euclidean,0.3333333333333333,9529,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/25f2bcb7d7a663294ed8b8b835940d65/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,3.3787228890000733,,0.05402297999989969,False,,,,,,,29.705696202531644,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.02944468500027142,0.01600109299988617,results/models/tmp/25f2bcb7d7a663294ed8b8b835940d65_rep1.pt,0.0029723729999204807,False,0.00440634599999612,.pt,316,relu,3,0.0,1.9617149610003253,1,5.512953192000168,best_repeat,compositional,1128865786,25f2bcb7d7a663294ed8b8b835940d65,0.1184923619998699,0.26213934921350224,euclidean1d,euclidean,0.3333333333333333,9387,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/25f2bcb7d7a663294ed8b8b835940d65/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,4.140787756999998,,0.04934313200010365,False,,,,,,,30.132911392405063,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.014553980000073352,0.01630422299967904,results/models/tmp/25f2bcb7d7a663294ed8b8b835940d65_rep0.pt,0.002725187999658374,False,0.0028792520001843513,.pt,316,relu,3,0.0,1.9621337069997935,0,6.245923711999694,best_repeat,compositional,1128865785,25f2bcb7d7a663294ed8b8b835940d65,0.09365911599979881,0.27186450497533365,euclidean1d,euclidean,0.3333333333333333,9522,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_316/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_316/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_316/dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/25f2bcb7d7a663294ed8b8b835940d65/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[48, 48, 48]",128,stochastic,48,0.0001,1,30.0,3.9283158980001645,,0.05136519899997438,True,,,,,,,30.15506329113924,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.044793420000132755,0.015981078000095295,results/models/tmp/25f2bcb7d7a663294ed8b8b835940d65_rep2.pt,0.0029077069998493243,True,0.0049673729999994976,.pt,316,relu,3,0.7482066749998921,1.950292184999853,2,6.775629525999648,best_repeat,compositional,1128865787,25f2bcb7d7a663294ed8b8b835940d65,0.09744956899976387,0.18863258293499174,euclidean1d,euclidean,0.3333333333333333,9529,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/011249ca5e1f1bb2f87739566611a239/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,4.898145751999891,,0.8508016420000786,False,,,,,,,29.981,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.015960983999775635,0.016270036000150867,results/models/tmp/011249ca5e1f1bb2f87739566611a239_rep0.pt,0.002827778000209946,False,0.003115790000265406,.pt,1000,softplus,3,0.0,1.9401483340002414,0,7.949165257999994,best_repeat,compositional,816929049,011249ca5e1f1bb2f87739566611a239,0.2600695299997824,0.18129484752596126,euclidean1d,euclidean,0.3333333333333333,29981,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/011249ca5e1f1bb2f87739566611a239/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.558920330000092,,0.8092263549997369,False,,,,,,,30.126,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.03155284400008895,0.016137611999965884,results/models/tmp/011249ca5e1f1bb2f87739566611a239_rep1.pt,0.002551969999785797,False,0.004310127000280772,.pt,1000,softplus,3,0.0,1.9633442840004136,1,9.627962890000163,best_repeat,compositional,816929050,011249ca5e1f1bb2f87739566611a239,0.29647192099992026,0.14279907771682765,euclidean1d,euclidean,0.3333333333333333,30126,,,,5
,,,,,,,,,,,,,,results/plots/intensity/compositional/euclidean1d/zdim_5/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,"[""results/plots/intensity/compositional/euclidean1d/zdim_5/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/intensity_1d.png""]",results/plots/intensity/compositional/euclidean1d/zdim_5/n_1000/dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq/best_repeat_plot_metadata.json,2,results/models/best/011249ca5e1f1bb2f87739566611a239/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.833581748000142,,0.8136622239999269,True,,,,,,,30.415,,dnn_npmle_softplus_theory_ref1000_ds3_ws64_stochq,0.048043843999948876,0.016065061000062997,results/models/tmp/011249ca5e1f1bb2f87739566611a239_rep2.pt,0.002649620000283903,True,0.00543588299979092,.pt,1000,softplus,3,0.6069495930000812,1.973000492999745,2,10.484311575999982,best_repeat,compositional,816929051,011249ca5e1f1bb2f87739566611a239,0.2571175180000864,0.11954388797552573,euclidean1d,euclidean,0.3333333333333333,30415,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/c732d03e61648eb96d89c0f3000dcb1c/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,6.3217983280001135,,0.04915192399994339,False,,,,,,,30.126,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.03132580000010421,0.016523994999715796,results/models/tmp/c732d03e61648eb96d89c0f3000dcb1c_rep1.pt,0.002479314000083832,False,0.0038791759998275666,.pt,1000,relu,3,0.0,1.9805930739998985,1,8.609931676000087,best_repeat,compositional,816929050,c732d03e61648eb96d89c0f3000dcb1c,0.25838835000013205,0.14320344137849156,euclidean1d,euclidean,0.3333333333333333,30126,,,,5
,,,,,,,,,,,,,,,,,,results/models/best/c732d03e61648eb96d89c0f3000dcb1c/best_model.pt,2,2.0,,,uniform,0.0,theory,0.3333333333333333,theory_ref1000_ds3_ws64_stochq,3,"[64, 64, 64]",128,stochastic,64,0.0001,1,30.0,4.806458346999989,,0.04963340900030744,False,,,,,,,29.981,,dnn_npmle_relu_theory_ref1000_ds3_ws64_stochq,0.017480928000168205,0.016489302000081807,results/models/tmp/c732d03e61648eb96d89c0f3000dcb1c_rep0.pt,0.0029825699998582422,False,0.0027937210002164647,.pt,1000,relu,3,0.0,1.9368658949993005,0,7.055574655999862,best_repeat,compositional,816929049,c732d03e61648eb96d89c0f3000dcb1c,0.26261700500026564,0.180952698792761,euclidean1d,euclidean,0.3333333333333333,29981,,,,5
